1340,捨,0.00008,0.971446,シャ,"discard, throw away, abandon, resign, reject, sacrifice"
1341,卓,0.00008,0.971526,"タク, すぐる, たかし","eminent, table, desk, high"
1342,浪,0.000079,0.971605,"ロウ, なに","wandering, waves, billows"
1343,柱,0.000079,0.971684,チュウ,"pillar, post, cylinder, support"
1344,践,0.000079,0.971763,セン,"tread, step on, trample, practice, carry through"
1345,肩,0.000079,0.971842,ケン,shoulder
1346,液,0.000079,0.971921,エキ,"fluid, liquid, juice, sap, secretion"
1347,昔,0.000079,0.972,"セキ, むかし","once upon a time, antiquity, old times"
1348,旋,0.000079,0.972079,セン,"rotation, go around"
1349,勉,0.000079,0.972158,"ベン, ひこ",exertion
1350,玄,0.000078,0.972236,"ゲン, くろ, はる","mysterious, occultness"
1351,濃,0.000078,0.972314,"ノウ, の","concentrated, thick, dark, undiluted"
1352,漂,0.000078,0.972392,ヒョウ,"drift, float (on liquid)"
1353,呂,0.000078,0.97247,"ロ, せぼね, とも","spine, backbone"
1354,兄,0.000078,0.972548,"ケイ, あに, え, よし","elder brother, big brother"
1355,腕,0.000077,0.972625,ワン,"arm, ability, talent"
1356,鼻,0.000077,0.972702,ビ,"nose, snout"
1357,賄,0.000077,0.972779,ワイ,"bribe, board, supply, finance"
1358,紅,0.000077,0.972856,"コウ, べに, あか.い, くれ","crimson, deep red"
1359,梅,0.000077,0.972933,バイ,plum
1360,序,0.000077,0.97301,"ジョ, ついで, つぐ","preface, beginning, order, precedence, occasion, chance, incidentally"
1361,幻,0.000077,0.973087,ゲン,"phantasm, vision, dream, illusion, apparition"
1362,揚,0.000076,0.973163,"ヨウ, -あ.げ, あがり","hoist, fry in deep fat"
1363,抵,0.000076,0.973239,テイ,"resist, reach, touch"
1364,塩,0.000076,0.973315,エン,salt
1365,虐,0.000075,0.97339,ギャク,"tyrannize, oppress"
1366,怒,0.000075,0.973465,"ド, いか.る","angry, be offended"
1367,釈,0.000075,0.97354,"シャク, とく, ゆる.す, しゃ",explanation
1368,邸,0.000075,0.973615,"テイ, むら","residence, mansion"
1369,掃,0.000075,0.97369,"ソウ, は.く, か","sweep, brush"
1370,鋭,0.000074,0.973764,"エイ, とし","pointed, sharpness, edge, weapon, sharp, violent"
1371,床,0.000074,0.973838,"ショウ, ゆか","bed, floor, padding, tatami"
1372,腹,0.000074,0.973912,フク,"abdomen, belly, stomach"
1373,漫,0.000074,0.973986,マン,"cartoon, involuntarily, in spite of oneself, corrupt"
1374,黄,0.000073,0.974059,"コウ, き, うい",yellow
1375,阻,0.000073,0.974132,ソ,"thwart, separate from, prevent, obstruct, deter, impede"
1376,禎,0.000073,0.974205,"テイ, ただ.しい, さだ, よし, とも",happiness
1377,拒,0.000073,0.974278,"キョ, こば.む","repel, refuse, reject, decline"
1378,刈,0.000073,0.974351,"ガイ, か.る, かっ","reap, cut, clip, trim, prune"
1379,潤,0.000072,0.974423,"ジュン, うるお.す, めぐみ","wet, be watered, profit by, receive benefits, favor, charm, steep"
1380,飼,0.000072,0.974495,"シ, かい","domesticate, raise, keep, feed"
1381,詩,0.000072,0.974567,"シ, うた","poem, poetry"
1382,昌,0.000072,0.974639,"ショウ, まさ, よし, あきら, あつ","prosperous, bright, clear"
1383,憂,0.000072,0.974711,"ユウ, うれ.い, う.き, ゆ","melancholy, grieve, lament, be anxious, sad, unhappy"
1384,貿,0.000071,0.974782,ボウ,"trade, exchange"
1385,虫,0.000071,0.974853,"チュウ, むし, む","insect, bug, temper"
1386,菊,0.000071,0.974924,キク,chrysanthemum
1387,祐,0.000071,0.974995,"ユウ, たす.ける, すけ, よし, ひろ, まさ",help
1388,眼,0.000071,0.975066,"ガン, まなこ",eyeball
1389,殖,0.000071,0.975137,"ショク, ふ.やす, うえ, げ","augment, increase, multiply, raise"
1390,懇,0.000071,0.975208,コン,"sociable, kind, courteous, hospitable, cordial"
1391,啓,0.000071,0.975279,"ケイ, さと.す, あき, さとし, ひろ","disclose, open, say"
1392,偏,0.000071,0.97535,ヘン,"partial, side, left-side radical, inclining, biased"
1393,賢,0.00007,0.97542,"ケン, かた, さと, たか, のり, まさ","intelligent, wise, wisdom, cleverness"
1394,沈,0.00007,0.97549,"チン, しず.む, しん","sink, be submerged, subside, be depressed, aloes"
1395,怪,0.00007,0.97556,"カイ, あや.しい","suspicious, mystery, apparition"
1396,寛,0.00007,0.97563,"カン, ひろ.い, とも, のり, ひろん, ゆたか","tolerant, leniency, generosity, relax, feel at home, be at ease, broadminded"
1397,唆,0.00007,0.9757,サ,"tempt, seduce, instigate, promote"
1398,謎,0.000069,0.975769,"メイ, なぞ","riddle, puzzle, enigma, hint, tip"
1399,栗,0.000069,0.975838,"リツ, くり, くる",chestnut
1400,昼,0.000069,0.975907,チュウ,"daytime, noon"
1401,旗,0.000069,0.975976,キ,"national flag, banner, standard"
1402,靖,0.000068,0.976044,"セイ, やす.んじる, のぶ, やすし, おさむ",peaceful
1403,誓,0.000068,0.976112,セイ,"vow, swear, pledge"
1404,紛,0.000068,0.97618,"フン, -まぎ.れ, まぎ.らわす","distract, be mistaken for, go astray, divert"
1405,搭,0.000068,0.976248,トウ,"board, load (a vehicle), ride"
1406,句,0.000068,0.976316,"ク, すく","phrase, clause, sentence, passage, paragraph, counter for haiku"
1407,塗,0.000067,0.976383,"ト, ぬ.り","paint, plaster, daub, smear, coating"
1408,噴,0.000067,0.97645,フン,"erupt, spout, emit, flush out"
1409,鎌,0.000066,0.976516,"レン, かま, かた","sickle, scythe, trick"
1410,薦,0.000066,0.976582,"セン, こも","recommend, mat, advise, encourage, offer"
1411,網,0.000066,0.976648,"モウ, あ","netting, network"
1412,絞,0.000066,0.976714,"コウ, し.める","strangle, constrict, wring"
1413,滅,0.000066,0.97678,"メツ, ほろ.ぶ","destroy, ruin, overthrow, perish"
1414,才,0.000066,0.976846,サイ,"genius, years old"
1415,亜,0.000066,0.976912,"ア, つ.ぐ, つぎ","Asia, rank next, come after, -ous"
1416,陛,0.000066,0.976978,ヘイ,"highness, steps (of throne)"
1417,澤,0.000066,0.977044,"タク, うるお.い, つや",swamp
1418,斎,0.000066,0.97711,"サイ, つつし.む, い.む, いつき, ひとし","purification, Buddhist food, room, worship, avoid, alike"
1419,怖,0.000066,0.977176,"フ, こわ.い, お.じる","dreadful, be frightened, fearful"
1420,佳,0.000066,0.977242,"カ, けい","excellent, beautiful, good, pleasing, skilled"
1421,眠,0.000065,0.977307,"ミン, ねむ.い, ね","sleep, die, sleepy"
1422,犠,0.000065,0.977372,"ギ, いけにえ",sacrifice
1423,岳,0.000065,0.977437,"ガク, おか, たけん","point, peak, mountain"
1424,筑,0.000064,0.977501,"チク, つく",an ancient musical instrument
1425,墓,0.000064,0.977565,ボ,"grave, tomb"
1426,笠,0.000064,0.977629,リュウ,"bamboo hat, one's influence"
1427,畿,0.000064,0.977693,キ,"capital, suburbs of capital"
1428,煙,0.000064,0.977757,"エン, けむり, たば",smoke
1429,鶴,0.000063,0.97782,"カク, たず, か, づ","crane, stork"
1430,脈,0.000063,0.977883,ミャク,"vein, pulse, hope"
1431,双,0.000063,0.977946,"ソウ, たぐい, ふたつ, ふ","pair, set, comparison, no. of pairs"
1432,隔,0.000062,0.978008,"カク, へだ.たる","isolate, alternate, distance, separate, gulf"
1433,乃,0.000062,0.97807,"ナイ, ノ, の, なんじ, おさむ, のり","from, possessive particle, whereupon, accordingly"
1434,預,0.000062,0.978132,"ヨ, あず.かる","deposit, custody, leave with, entrust to"
1435,耳,0.000062,0.978194,"ジ, がみ",ear
1436,熟,0.000062,0.978256,ジュク,"mellow, ripen, mature, acquire skill"
1437,炭,0.000062,0.978318,タン,"charcoal, coal"
1438,髄,0.000061,0.978379,ズイ,"marrow, pith"
1439,脚,0.000061,0.97844,"キャク, カク, し","skids, leg, undercarriage"
1440,穫,0.000061,0.978501,カク,"harvest, reap"
1441,疲,0.000061,0.978562,"ヒ, -づか.れ","exhausted, tire, weary"
1442,摂,0.000061,0.978623,"セツ, おさ.める, と.る, せっ","vicarious, surrogate, act in addition to"
1443,慢,0.000061,0.978684,マン,"ridicule, laziness"
1444,培,0.000061,0.978745,バイ,"cultivate, foster"
1445,冒,0.000061,0.978806,ボウ,"risk, face, defy, dare, damage, assume (a name)"
1446,煮,0.00006,0.978866,"シャ, -に, に.やす","boil, cook"
1447,涙,0.00006,0.978926,"ルイ, なみだ","tears, sympathy"
1448,伏,0.00006,0.978986,"フク, ふ.す, ふし","prostrated, bend down, bow, cover, lay (pipes)"
1449,牲,0.00006,0.979046,セイ,"animal sacrifice, offering"
1450,殿,0.00006,0.979106,"デン, との, て","Mr., hall, mansion, palace, temple, lord"
1451,悔,0.00006,0.979166,"カイ, く.やむ","repent, regret"
1452,勲,0.00006,0.979226,"クン, いさむ","meritorious deed, merit"
1453,顕,0.000059,0.979285,"ケン, あらわ.れる, あき","appear, existing"
1454,洲,0.000059,0.979344,"シュウ, しま","continent, sandbar, island, country"
1455,桐,0.000059,0.979403,"トウ, きり, ひさ",paulownia
1456,寒,0.000059,0.979462,"カン, さ",cold
1457,唐,0.000059,0.979521,"トウ, かろ","T'ang, China"
1458,陥,0.000058,0.979579,"カン, おとしい.れる","collapse, fall into, cave in, fall (castle), slide into"
1459,弥,0.000058,0.979637,"ミ, いや, あまねし, とおい, ひさ.しい, わたる, ひろ","all the more, increasingly"
1460,庄,0.000058,0.979695,"ショウ, ソウ, まさ",level
1461,丹,0.000058,0.979753,"タン, た, まこと","rust-colored, red, read lead, pills"
1462,軸,0.000058,0.979811,ジク,"axis, pivot, stem, stalk, counter for book scrolls"
1463,脅,0.000058,0.979869,"キョウ, おど.す","threaten, coerce"
1464,粉,0.000058,0.979927,"フン, こ","flour, powder, dust"
1465,壌,0.000058,0.979985,ジョウ,"lot, earth, soil"
1466,肝,0.000057,0.980042,カン,"liver, pluck, nerve, chutzpah"
1467,往,0.000057,0.980099,"オウ, いにしえ, ゆ.く, みち","journey, chase away, let go, going, travel"
1468,刷,0.000057,0.980156,"サツ, -ず.り, は.く","printing, print"
1469,凍,0.000057,0.980213,"トウ, こご.える, い.てる, こおり","frozen, congeal, refrigerate"
1470,乾,0.000057,0.98027,"カン, かわ.く, ほ.す, いぬい","drought, dry, dessicate, drink up, heaven, emperor"
1471,貧,0.000056,0.980326,"ヒン, まず.しい","poverty, poor"
1472,諮,0.000056,0.980382,シ,consult with
1473,綸,0.000056,0.980438,"リン, いと","thread, silk cloth"
1474,班,0.000056,0.980494,ハン,"squad, corps, unit, group"
1475,鏡,0.000056,0.98055,"キョウ, かがみ, あき, かがん","mirror, speculum, barrel-head, round rice-cake offering"
1476,貯,0.000056,0.980606,"チョ, たくわ.える","savings, store, lay in, keep, wear mustache"
1477,奨,0.000056,0.980662,"ショウ, すす.める, まさし","exhort, urge, encourage"
1478,靴,0.000055,0.980717,カ,shoes
1479,鎖,0.000055,0.980772,"サ, とざ.す","chain, irons, connection"
1480,銅,0.000055,0.980827,ドウ,copper
1481,酔,0.000055,0.980882,"スイ, よ.い, よい","drunk, feel sick, poisoned, elated, spellbound"
1482,惜,0.000055,0.980937,"セキ, お.しむ","pity, be sparing of, frugal, stingy, regret"
1483,妥,0.000055,0.980992,"ダ, やす","gentle, peace, depravity"
1484,唯,0.000055,0.981047,"ユイ, ただ, ゆ","solely, only, merely, simply"
1485,剣,0.000055,0.981102,ケン,"sabre, sword, blade, clock hand"
1486,冊,0.000055,0.981157,"サツ, ふみ","tome, counter for books, volume"
1487,雰,0.000054,0.981211,フン,"atmosphere, fog"
1488,陳,0.000054,0.981265,"チン, のぶ","exhibit, state, relate, explain"
1489,郊,0.000054,0.981319,コウ,"outskirts, suburbs, rural area"
1490,晶,0.000054,0.981373,"ショウ, あ, あきら, まさ","sparkle, clear, crystal"
1491,濯,0.000053,0.981426,"タク, ゆす.ぐ","laundry, wash, pour on, rinse"
1492,桂,0.000053,0.981479,"ケイ, かつ, か","Japanese Judas-tree, cinnamon tree"
1493,栽,0.000053,0.981532,サイ,"plantation, planting"
1494,悟,0.000053,0.981585,ゴ,"enlightenment, perceive, discern, realize, understand"
1495,干,0.000053,0.981638,"カン, ほ.し-, ひ.る, ほし","dry, parch"
1496,魔,0.000053,0.981691,マ,"witch, demon, evil spirit"
1497,頃,0.000053,0.981744,"ケイ, ころ, しばら.く, ころも","time, about, toward"
1498,舌,0.000053,0.981797,ゼツ,"tongue, reed, clapper"
1499,妊,0.000053,0.98185,"ニン, はら.む",pregnancy
1500,辻,0.000052,0.981902,つじ,"crossing, crossroad, street corners, (kokuji)"
1501,輩,0.000052,0.981954,"ハイ, やから, ともがら","comrade, fellow, people, companions"
1502,荻,0.000052,0.982006,テキ,reed
1503,溝,0.000052,0.982058,"コウ, どぶ","gutter, ditch, sewer, drain, 10**32"
1504,泳,0.000052,0.98211,エイ,swim
1505,帝,0.000052,0.982162,テイ,"sovereign, the emperor, god, creator"
1506,喪,0.000052,0.982214,ソウ,"miss, mourning"
1507,卵,0.000052,0.982266,ラン,"egg, ovum, spawn, roe"
1508,剖,0.000052,0.982318,ボウ,divide
1509,倫,0.000052,0.98237,"リン, とも, ひとし, みち","ethics, companion"
1510,逸,0.000051,0.982421,"イツ, そ.らす, いっ, へん","deviate, idleness, leisure, miss the mark, evade, elude, parry, diverge"
1511,牟,0.000051,0.982472,ボウ,"pupil (eye), moo (cow sound)"
1512,滑,0.000051,0.982523,"カツ, すべ.る, かり","slippery, slide, slip, flunk"
1513,敦,0.000051,0.982574,"トン, ダン, あつ.い, あつ, つる, のり","industry, kindliness"
1514,孫,0.000051,0.982625,"ソン, ひ","grandchild, descendants"
1515,凱,0.000051,0.982676,"ガイ, かちどき",victory song
1516,亮,0.000051,0.982727,"リョウ, あき, まこと, よし, たすく","clear, help"
1517,膨,0.000051,0.982778,"ボウ, ふく.れる","swell, get fat, thick"
1518,曽,0.000051,0.982829,"ソウ, ゾウ, かつて","formerly, once, before, ever, never, ex-"
1519,耐,0.00005,0.982879,"タイ, たえ",#NAME?
1520,罰,0.00005,0.982929,"バツ, ハツ","penalty, punishment"
1521,祈,0.00005,0.982979,"キ, のり","pray, wish"
1522,癒,0.00005,0.983029,"ユ, いや.す","healing, cure, quench (thirst), wreak"
1523,疾,0.00005,0.983079,シツ,rapidly
1524,猪,0.00005,0.983129,"チョ, いのしし, いの",boar
1525,浸,0.00005,0.983179,"シン, ひた.る","immersed, soak, dip, steep, moisten, wet, dunk"
1526,奮,0.00005,0.983229,フン,"stirred up, be invigorated, flourish"
1527,械,0.000049,0.983278,カイ,"contraption, fetter, machine, instrument"
1528,暫,0.000049,0.983327,ザン,"temporarily, a while, moment, long time"
1529,黙,0.000048,0.983375,"モク, だま.る","silence, become silent, stop speaking, leave as is"
1530,裂,0.000048,0.983423,"レツ, さ.ける","split, rend, tear"
1531,屈,0.000048,0.983471,"クツ, かが.める, くっ","yield, bend, flinch, submit"
1532,鬼,0.000047,0.983518,"キ, おに-","ghost, devil"
1533,蒼,0.000047,0.983565,ソウ,"blue, pale"
1534,峰,0.000047,0.983612,"ホウ, ね, ぶ","summit, peak"
1535,奉,0.000047,0.983659,"ホウ, たてまつ.る, ほう.ずる, とも","observance, offer, present, dedicate"
1536,閲,0.000047,0.983706,エツ,"review, inspection, revision"
1537,毅,0.000047,0.983753,"キ, つよ.い, つよし, たけし, はたす, つよ, み",strong
1538,巣,0.000047,0.9838,"ソウ, す.くう","nest, rookery, hive, cobweb, den"
1539,仰,0.000047,0.983847,"ギョウ, あお.ぐ, お.っしゃる","face-up, look up, depend, seek, respect, rever, drink, take"
1540,銘,0.000046,0.983893,"メイ, たか, め","inscription, signature (of artisan)"
1541,諾,0.000046,0.983939,ダク,"consent, assent, agreement"
1542,虚,0.000046,0.983985,"キョ, むな.しい","void, emptiness, unpreparedness, crack, fissure, untruth"
1543,脇,0.000046,0.984031,"キョウ, わけ","armpit, the other way, another place, flank, supporting role"
1544,肥,0.000046,0.984077,"ヒ, こえ, こ.やし, い, ひえ","fertilizer, get fat, fertile, manure, pamper"
1545,架,0.000046,0.984123,"カ, か.かる","erect, frame, mount, support, shelf, construct"
1546,厘,0.000046,0.984169,リン,"rin, 1/10sen, 1/10bu"
1547,紋,0.000045,0.984214,"モン, あや","family crest, figures"
1548,琴,0.000045,0.984259,キン,"harp, koto"
1549,灯,0.000045,0.984304,"トウ, ほ-, とも.す","lamp, a light, light, no. of lights"
1550,据,0.000045,0.984349,"キョ, す.わる","set, lay a foundation, install, equip, squat down, sit down"
1551,滝,0.000045,0.984394,"ロウ, たき, らき","waterfall, rapids, cascade"
1552,殊,0.000045,0.984439,シュ,"particularly, especially, exceptionally"
1553,怠,0.000045,0.984484,"タイ, なま.ける","neglect, laziness"
1554,釣,0.000044,0.984528,"チョウ, つ.り, つり","angling, fish, catch, allure, ensnare"
1555,萩,0.000044,0.984572,"シュウ, は",bush clover
1556,狭,0.000044,0.984616,"キョウ, せま.い, せば.まる, はざ","cramped, narrow, contract, tight"
1557,欄,0.000044,0.98466,ラン,"column, handrail, blank, space"
1558,亀,0.000044,0.984704,"キ, キン, ひさ","tortoise, turtle"
1559,闇,0.000043,0.984747,"アン, やみ","get dark, gloom, disorder"
1560,綿,0.000043,0.98479,"メン, う",cotton
1561,粘,0.000043,0.984833,ネン,"sticky, glutinous, greasy, persevere"
1562,盾,0.000043,0.984876,ジュン,"shield, escutcheon, pretext"
1563,跳,0.000043,0.984919,"チョウ, と.ぶ","hop, leap up, spring, jerk, prance, buck, splash, sputter, snap"
1564,荘,0.000043,0.984962,"ソウ, チャン, おごそ.か, そ","villa, inn, cottage, feudal manor"
1565,耕,0.000043,0.985005,"コウ, こお","till, plow, cultivate"
1566,涼,0.000043,0.985048,"リョウ, すず.む, うす.い, まことに, りょ","refreshing, nice and cool"
1567,腐,0.000042,0.98509,"フ, -くさ.る, くさ.れ, くさ.す","rot, decay, sour"
1568,慰,0.000042,0.985132,"イ, なぐさ.む","consolation, amusement, seduce, cheer, make sport of, comfort, console"
1569,彫,0.000042,0.985174,"チョウ, -ぼ.り","carve, engrave, chisel"
1570,陰,0.000041,0.985215,"イン, かげ.る","shade, yin, negative, sex organs, secret, shadow"
1571,泣,0.000041,0.985256,キュウ,"cry, weep, moan"
1572,循,0.000041,0.985297,ジュン,"sequential, fellow"
1573,哉,0.000041,0.985338,"サイ, や, か, とし, はじめ","how, what, alas, ""?"" (question mark)"
1574,虎,0.000041,0.985379,"コ, たけ","tiger, drunkard"
1575,皿,0.000041,0.98542,ベイ,"dish, a helping, plate"
1576,寧,0.000041,0.985461,"ネイ, あき, やすし","rather, preferably"
1577,嘆,0.000041,0.985502,"タン, なげ.かわしい","sigh, lament, moan, grieve"
1578,劣,0.000041,0.985543,レツ,"inferiority, be inferior to, be worse"
1579,廷,0.00004,0.985583,"テイ, たか","courts, imperial court, government office"
1580,妹,0.00004,0.985623,"マイ, す, も",younger sister
1581,脂,0.000039,0.985662,シ,"fat, grease, tallow, lard, rosin, gum, tar"
1582,翻,0.000039,0.985701,"ホン, ひるがえ.る","flip, turn over, wave, flutter, change (mind)"
1583,淡,0.000039,0.98574,タン,"thin, faint, pale, fleeting"
1584,棟,0.000039,0.985779,"トウ, むな-","ridgepole, ridge"
1585,暇,0.000039,0.985818,"カ, いとま","spare time, rest, leisure, time, leave of absence"
1586,帽,0.000039,0.985857,"ボウ, ずきん","cap, headgear"
1587,尋,0.000039,0.985896,"ジン, ひろ, ず","inquire, fathom, look for"
1588,宜,0.000039,0.985935,"ギ, よろ.しく, き, のぶ, よし","best regards, good"
1589,蹴,0.000039,0.985974,"シュク, け.る",kick
1590,覆,0.000039,0.986013,"フク, くつがえ.す","capsize, cover, shade, mantle, be ruined"
1591,緯,0.000039,0.986052,"イ, ぬき","horizontal, woof, left & right, latitude"
1592,磁,0.000039,0.986091,ジ,"magnet, porcelain"
1593,晃,0.000039,0.98613,"コウ, あき, てる, みつ",clear
1594,恭,0.000039,0.986169,"キョウ, きよ, やすし, よし","respect, reverent"
1595,忙,0.000039,0.986208,"ボウ, いそが.しい, おそ.れる","busy, occupied, restless"
1596,弓,0.000039,0.986247,"キュウ, こ","bow, bow (archery, violin)"
1597,履,0.000039,0.986286,リ,"footgear, shoes, boots, put on (the feet"
1598,塔,0.000039,0.986325,トウ,"pagoda, tower, steeple"
1599,偉,0.000039,0.986364,"イ, ひで","admirable, greatness, remarkable, conceited, famous, excellent"
1600,麗,0.000038,0.986402,"レイ, うら.らか, ま, り","lovely, companion"
1601,魁,0.000038,0.98644,"カイ, かしら",charging ahead of others
1602,駄,0.000038,0.986478,ダ,"burdensome, pack horse, horse load, send by horse"
1603,聡,0.000038,0.986516,"ソウ, みみざと.い, さと, さとる, あきら, さた","wise, fast learner"
1604,猶,0.000038,0.986554,"ユウ, なお","furthermore, still, yet"
1605,径,0.000038,0.986592,"ケイ, こみち, ただちに","diameter, path, method"
1606,鼓,0.000037,0.986629,コ,"drum, beat, rouse, muster"
1607,遭,0.000037,0.986666,"ソウ, あ.わせる","encounter, meet, party, association, interview, join"
1608,羊,0.000037,0.986703,"ヨウ, よ",sheep
1609,缶,0.000037,0.98674,"カン, フ, ほとぎ","tin can, container"
1610,晩,0.000037,0.986777,バン,"nightfall, night"
1611,把,0.000037,0.986814,"ハ, たば","grasp, faggot, bunch, counter for bundles"
1612,姉,0.000037,0.986851,"シ, はは",elder sister
1613,嘘,0.000037,0.986888,"キョ, うそ","lie, falsehood"
1614,后,0.000037,0.986925,"コウ, きさき","empress, queen, after, behind, back, later"
1615,陶,0.000037,0.986962,"トウ, す","pottery, porcelain"
1616,肌,0.000037,0.986999,キ,"texture, skin, body, grain"
1617,拘,0.000037,0.987036,コウ,"arrest, seize, concerned, adhere to, despite"
1618,郁,0.000036,0.987072,"イク, あや, い, ふみ","cultural progress, perfume"
1619,菅,0.000036,0.987108,"カン, すげ, す, すご",sedge
1620,芋,0.000036,0.987144,ウ,potato
1621,猫,0.000036,0.98718,ビョウ,cat
1622,狂,0.000036,0.987216,"キョウ, くる.おしい","lunatic, insane, crazy, confuse"
1623,潜,0.000036,0.987252,"セン, もぐ.る, くぐ.る","submerge, conceal, hide, lower (voice), hush"
1624,泡,0.000036,0.987288,ホウ,"bubbles, foam, suds, froth"
1625,梁,0.000036,0.987324,"リョウ, うつばり, やな","weir, fish trap, beam, girder"
1626,桃,0.000036,0.98736,"トウ, み",peach tree
1627,搬,0.000036,0.987396,ハン,"conveyor, carry, transport"
1628,墜,0.000036,0.987432,ツイ,"crash, fall (down)"
1629,堤,0.000036,0.987468,テイ,"dike, bank, embankment"
1630,伯,0.000036,0.987504,"ハク, いき, か, は","chief, count, earl, uncle, Brazil"
1631,訂,0.000035,0.987539,テイ,"revise, correct, decide"
1632,擦,0.000035,0.987574,"サツ, す.れる, こす.る","grate, rub, scratch, scrape, chafe, scour"
1633,播,0.000035,0.987609,"ハ, ハン, はり","plant, sow"
1634,呈,0.000035,0.987644,テイ,"display, offer, present, send, exhibit"
1635,傳,0.000035,0.987679,"テン, つた.わる, つた.う",
1636,酷,0.000035,0.987714,コク,"cruel, severe, atrocious, unjust"
1637,薫,0.000035,0.987749,"クン, かおり, かほ, くに, にほ, よし","fragrant, be scented, smoke (cigs)"
1638,堪,0.000035,0.987784,"カン, た.える, こ.らえる","withstand, endure, support, resist"
1639,鶏,0.000034,0.987818,"ケイ, とり",chicken
1640,鉱,0.000034,0.987852,コウ,"mineral, ore"
1641,菌,0.000034,0.987886,キン,"germ, fungus, bacteria"
1642,苗,0.000034,0.98792,"ビョウ, なえ, ねい, みう","seedling, sapling, shoot"
1643,胞,0.000034,0.987954,ホウ,"placenta, sac, sheath"
1644,砲,0.000034,0.987988,"ホウ, づつ","cannon, gun"
1645,淳,0.000034,0.988022,"ジュン, あつ.い, あつ, きよ, まこと",pure
1646,汗,0.000034,0.988056,カン,"sweat, perspire"
1647,斐,0.000034,0.98809,"ヒ, あや","beautiful, patterned"
1648,擬,0.000034,0.988124,"ギ, もど.き","mimic, aim (a gun) at, nominate, imitate"
1649,悦,0.000034,0.988158,"エツ, よろこ.ばす, や","ecstasy, joy, rapture"
1650,徐,0.000034,0.988192,ジョ,"gradually, slowly, deliberately, gently"
1651,尻,0.000034,0.988226,"コウ, がみ","buttocks, hips, butt, rear"
1652,垂,0.000034,0.98826,"スイ, た.らす, -た.れ, たる","droop, suspend, hang, slouch"
1653,叫,0.000034,0.988294,キョウ,"shout, exclaim, yell"
1654,偵,0.000034,0.988328,テイ,spy
1655,陵,0.000033,0.988361,リョウ,"mausoleum, imperial tomb"
1656,符,0.000033,0.988394,フ,"token, sign, mark, tally, charm"
1657,朴,0.000033,0.988427,"ボク, ほお","crude, simple, plain, docile"
1658,晋,0.000033,0.98846,"シン, すすむ, くに, のぶ",advance
1659,摯,0.000033,0.988493,シ,"gift, seriousness"
1660,傑,0.000033,0.988526,"ケツ, すぐ, まさ","greatness, excellence"
1661,鉢,0.000033,0.988559,ハチ,"bowl, rice tub, pot, crown"
1662,磯,0.000033,0.988592,"キ, し","seashore, beach"
1663,眺,0.000033,0.988625,チョウ,"stare, watch, look at, see, scrutinize"
1664,柿,0.000033,0.988658,"シ, こけら","persimmon, shingle"
1665,擁,0.000033,0.988691,ヨウ,"hug, embrace, possess, protect, lead"
1666,揃,0.000033,0.988724,"セン, そろ.う, き.る","be complete, uniform, all present"
1667,幡,0.000033,0.988757,"マン, バン, はた, は",flag
1668,如,0.000033,0.98879,"ジョ, ごと.し, き, ゆき","likeness, like, such as, as if, better, best, equal"
1669,蘭,0.000032,0.988822,"ラン, か","orchid, Holland"
1670,崇,0.000032,0.988854,"スウ, す, たかし","adore, respect, revere, worship"
1671,壇,0.000032,0.988886,ダン,"podium, stage, rostrum, terrace"
1672,勘,0.000032,0.988918,"カン, か","intuition, perception"
1673,國,0.000032,0.98895,"コク, こ",country
1674,匠,0.000032,0.988982,ショウ,"artisan, workman, carpenter"
1675,亭,0.000032,0.989014,テイ,"pavilion, restaurant, mansion, arbor, cottage, vaudeville, music hall, stage name"
1676,鴨,0.000031,0.989045,"オウ, あひる","wild duck, easy mark"
1677,衰,0.000031,0.989076,スイ,"decline, wane, weaken"
1678,葛,0.000031,0.989107,"カツ, つづら, か, かずら, かつら","arrowroot, kudzu"
1679,肺,0.000031,0.989138,ハイ,lungs
1680,粒,0.000031,0.989169,リュウ,"grains, drop, counter for tiny particles"
1681,幾,0.000031,0.9892,"キ, いく.つ, い","how many, how much, how far, how long"
1682,巧,0.000031,0.989231,"コウ, たく.む, かつ, よし","adroit, skilled, ingenuity"
1683,妨,0.000031,0.989262,ボウ,"disturb, prevent, hamper, obstruct"
1684,墨,0.000031,0.989293,"ボク, すの","black ink, India ink, ink stick, Mexico"
1685,塞,0.000031,0.989324,"ソク, ふさ.ぐ, み.ちる","close, shut, cover, block, obstruct"
1686,咋,0.000031,0.989355,"サク, か.む, くら.う, くい","shout, chew, eat"
1687,乏,0.000031,0.989386,"ボウ, とも.しい","destitution, scarce, limited"
1688,酬,0.00003,0.989416,"シュウ, トウ","repay, reward, retribution"
1689,軌,0.00003,0.989446,キ,"rut, wheel, track, model, way of doing"
1690,貞,0.00003,0.989476,"テイ, さざ, りょう","upright, chastity, constancy, righteousness"
1691,謡,0.00003,0.989506,"ヨウ, うた.う",noh chanting
1692,繊,0.00003,0.989536,セン,"slender, fine, thin kimono"
1693,簿,0.00003,0.989566,ボ,"register, record book"
1694,矛,0.00003,0.989596,"ム, ほこ","halberd, arms, festival float"
1695,澄,0.00003,0.989626,"チョウ, す.ます, きよ, すみ","lucidity, be clear, clear, clarify, settle, strain, look grave"
1696,媒,0.00003,0.989656,バイ,"mediator, go-between"
